trade_id,timestamp,symbol,action,side,quantity,price,total_value,strategy,mode,primary_signal,signal_value,threshold,direction,trend,explanation,realized_pnl
BT-20251126042953-0246,2024-11-19T00:00:00-05:00,AAPL,SELL,long,470.0683,227.25,106824.06,trend_following_strategy,backtest,ma_crossover_bearish,-0.0622,,below,,SELL: Death Cross detected. 20-day SMA ($226.05) crossed below 50-day SMA ($226.11). Bearish trend c,180.96
BT-20251126042953-0247,2024-12-03T00:00:00-05:00,AAPL,BUY,long,440.9409,241.56,106512.58,trend_following_strategy,backtest,ma_crossover_bullish,0.3680,,above,,BUY: Golden Cross detected. 20-day SMA ($228.61) crossed above 50-day SMA ($228.24). Bullish trend c,
BT-20251126042953-0248,2024-12-30T00:00:00-05:00,AAPL,SELL,long,440.9409,251.06,110704.61,trend_following_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,4138.77
BT-20251126042953-0249,2023-02-02T00:00:00-05:00,AAPL,BUY,long,605.7403,148.58,90000.00,breakout_strategy,backtest,channel_breakout_up,148.5785,145.0418,above,,BUY: Price $148.58 broke above 20-day resistance $145.04. Breakout strength: 2.44%. Channel width: 1,
BT-20251126042953-0250,2023-08-04T00:00:00-04:00,AAPL,SELL,long,605.7403,179.81,108916.57,breakout_strategy,backtest,channel_breakdown,179.8074,184.3621,below,,SELL: Price $179.81 broke below 20-day support $184.36. Breakdown strength: 2.47%. Exiting to preven,18871.57
BT-20251126042953-0251,2023-09-01T00:00:00-04:00,AAPL,BUY,long,569.5482,187.44,106756.43,breakout_strategy,backtest,channel_breakout_up,187.4405,187.1042,above,,BUY: Price $187.44 broke above 20-day resistance $187.10. Breakout strength: 0.18%. Channel width: 1,
BT-20251126042953-0252,2023-09-26T00:00:00-04:00,AAPL,SELL,long,569.5482,170.13,96895.58,breakout_strategy,backtest,channel_breakdown,170.1271,171.6902,below,,SELL: Price $170.13 broke below 20-day support $171.69. Breakdown strength: 0.91%. Exiting to preven,-9914.23
BT-20251126042953-0253,2023-10-11T00:00:00-04:00,AAPL,BUY,long,548.7117,177.88,97606.78,breakout_strategy,backtest,channel_breakout_up,177.8835,177.8044,above,,BUY: Price $177.88 broke above 20-day resistance $177.80. Breakout strength: 0.04%. Channel width: 7,
BT-20251126042953-0254,2023-10-26T00:00:00-04:00,AAPL,SELL,long,548.7117,165.11,90598.41,breakout_strategy,backtest,channel_breakdown,165.1111,165.8333,below,,SELL: Price $165.11 broke below 20-day support $165.83. Breakdown strength: 0.44%. Exiting to preven,-7057.17
BT-20251126042953-0255,2023-11-08T00:00:00-05:00,AAPL,BUY,long,503.1773,180.94,91045.21,breakout_strategy,backtest,channel_breakout_up,180.9406,180.4954,above,,BUY: Price $180.94 broke above 20-day resistance $180.50. Breakout strength: 0.25%. Channel width: 1,
BT-20251126042953-0256,2024-01-02T00:00:00-05:00,AAPL,SELL,long,503.1773,183.90,92535.93,breakout_strategy,backtest,channel_breakdown,183.9032,185.6963,below,,SELL: Price $183.90 broke below 20-day support $185.70. Breakdown strength: 0.97%. Exiting to preven,1445.20
BT-20251126042953-0257,2024-05-03T00:00:00-04:00,AAPL,BUY,long,506.5475,181.90,92139.07,breakout_strategy,backtest,channel_breakout_up,181.8962,176.9168,above,,BUY: Price $181.90 broke above 20-day resistance $176.92. Breakout strength: 2.81%. Channel width: 8,
BT-20251126042953-0258,2024-08-05T00:00:00-04:00,AAPL,SELL,long,506.5475,207.86,105290.09,breakout_strategy,backtest,channel_breakdown,207.8583,213.1722,below,,SELL: Price $207.86 broke below 20-day support $213.17. Breakdown strength: 2.49%. Exiting to preven,13104.95
BT-20251126042953-0259,2024-10-15T00:00:00-04:00,AAPL,BUY,long,445.9789,232.54,103708.50,breakout_strategy,backtest,channel_breakout_up,232.5413,231.7855,above,,BUY: Price $232.54 broke above 20-day resistance $231.79. Breakout strength: 0.33%. Channel width: 8,
BT-20251126042953-0260,2024-12-30T00:00:00-05:00,AAPL,SELL,long,445.9789,251.06,111969.47,breakout_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,8209.11
BT-20251126042953-0261,2023-08-07T00:00:00-04:00,AAPL,BUY,long,509.3234,176.71,90000.00,rsi_strategy,backtest,rsi_oversold,29.5674,30.0000,below,,"BUY: RSI(14) = 29.6 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251126042953-0262,2023-11-16T00:00:00-05:00,AAPL,SELL,long,509.3234,187.94,95719.78,rsi_strategy,backtest,rsi_overbought,71.2388,70.0000,above,,"SELL: RSI(14) = 71.2 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",5674.78
BT-20251126042953-0263,2024-01-04T00:00:00-05:00,AAPL,BUY,long,526.5973,180.21,94897.12,rsi_strategy,backtest,rsi_oversold,29.8284,30.0000,below,,"BUY: RSI(14) = 29.8 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251126042953-0264,2024-05-15T00:00:00-04:00,AAPL,SELL,long,526.5973,188.44,99232.07,rsi_strategy,backtest,rsi_overbought,71.2826,70.0000,above,,"SELL: RSI(14) = 71.3 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",4287.50
BT-20251126042953-0265,2023-03-17T00:00:00-04:00,AAPL,BUY,long,588.5063,152.93,90000.00,macd_strategy,backtest,macd_bullish_crossover,2.3585,2.3416,above,,BUY: MACD bullish crossover. MACD (2.3585) crossed above Signal line (2.3416). Histogram: 0.0169. Mo,
BT-20251126042953-0266,2023-04-11T00:00:00-04:00,AAPL,SELL,long,588.5063,158.65,93367.73,macd_strategy,backtest,macd_bearish_crossover,3.3153,3.5955,below,,SELL: MACD bearish crossover. MACD (3.3153) crossed below Signal line (3.5955). Histogram: -0.2802. ,3322.73
BT-20251126042953-0267,2023-05-05T00:00:00-04:00,AAPL,BUY,long,541.7965,171.25,92783.45,macd_strategy,backtest,macd_bullish_crossover,2.6334,2.5894,above,,BUY: MACD bullish crossover. MACD (2.6334) crossed above Signal line (2.5894). Histogram: 0.0441. Mo,
BT-20251126042953-0268,2023-05-16T00:00:00-04:00,AAPL,SELL,long,541.7965,170.01,92108.85,macd_strategy,backtest,macd_bearish_crossover,2.8773,2.9121,below,,SELL: MACD bearish crossover. MACD (2.8773) crossed below Signal line (2.9121). Histogram: -0.0348. ,-720.99
BT-20251126042953-0269,2023-05-18T00:00:00-04:00,AAPL,BUY,long,531.5201,172.95,91926.75,macd_strategy,backtest,macd_bullish_crossover,2.8936,2.8905,above,,BUY: MACD bullish crossover. MACD (2.8936) crossed above Signal line (2.8905). Histogram: 0.0031. Mo,
BT-20251126042953-0270,2023-05-22T00:00:00-04:00,AAPL,SELL,long,531.5201,172.11,91480.35,macd_strategy,backtest,macd_bearish_crossover,2.8718,2.8951,below,,SELL: MACD bearish crossover. MACD (2.8718) crossed below Signal line (2.8951). Histogram: -0.0233. ,-492.37
BT-20251126042953-0271,2023-05-31T00:00:00-04:00,AAPL,BUY,long,521.2153,175.12,91277.43,macd_strategy,backtest,macd_bullish_crossover,2.5655,2.5444,above,,BUY: MACD bullish crossover. MACD (2.5655) crossed above Signal line (2.5444). Histogram: 0.0211. Mo,
BT-20251126042953-0272,2023-06-26T00:00:00-04:00,AAPL,SELL,long,521.2153,183.05,95407.43,macd_strategy,backtest,macd_bearish_crossover,3.4732,3.4936,below,,SELL: MACD bearish crossover. MACD (3.4732) crossed below Signal line (3.4936). Histogram: -0.0204. ,4084.37
BT-20251126042953-0273,2023-06-27T00:00:00-04:00,AAPL,BUY,long,509.9038,185.80,94742.45,macd_strategy,backtest,macd_bullish_crossover,3.5372,3.5023,above,,BUY: MACD bullish crossover. MACD (3.5372) crossed above Signal line (3.5023). Histogram: 0.0349. Mo,
BT-20251126042953-0274,2023-07-10T00:00:00-04:00,AAPL,SELL,long,509.9038,186.35,95019.54,macd_strategy,backtest,macd_bearish_crossover,3.5651,3.8261,below,,SELL: MACD bearish crossover. MACD (3.5651) crossed below Signal line (3.8261). Histogram: -0.2610. ,229.72
BT-20251126042954-0275,2023-08-25T00:00:00-04:00,AAPL,BUY,long,536.1199,176.71,94735.69,macd_strategy,backtest,macd_bullish_crossover,-2.9125,-2.9812,above,,BUY: MACD bullish crossover. MACD (-2.9125) crossed above Signal line (-2.9812). Histogram: 0.0687. ,
BT-20251126042954-0276,2023-09-11T00:00:00-04:00,AAPL,SELL,long,536.1199,177.45,95133.51,macd_strategy,backtest,macd_bearish_crossover,-0.6426,-0.6426,below,,SELL: MACD bearish crossover. MACD (-0.6426) crossed below Signal line (-0.6426). Histogram: -0.0001,350.44
BT-20251126042954-0277,2023-10-04T00:00:00-04:00,AAPL,BUY,long,551.9936,171.81,94837.44,macd_strategy,backtest,macd_bullish_crossover,-2.3163,-2.3276,above,,BUY: MACD bullish crossover. MACD (-2.3163) crossed above Signal line (-2.3276). Histogram: 0.0113. ,
BT-20251126042954-0278,2023-10-20T00:00:00-04:00,AAPL,SELL,long,551.9936,171.04,94411.48,macd_strategy,backtest,macd_bearish_crossover,-0.4138,-0.3580,below,,SELL: MACD bearish crossover. MACD (-0.4138) crossed below Signal line (-0.3580). Histogram: -0.0558,-473.38
BT-20251126042954-0279,2023-11-02T00:00:00-04:00,AAPL,BUY,long,536.2026,175.68,94198.63,macd_strategy,backtest,macd_bullish_crossover,-1.1209,-1.3581,above,,BUY: MACD bullish crossover. MACD (-1.1209) crossed above Signal line (-1.3581). Histogram: 0.2372. ,
BT-20251126042954-0280,2023-11-30T00:00:00-05:00,AAPL,SELL,long,536.2026,188.17,100898.80,macd_strategy,backtest,macd_bearish_crossover,3.5737,3.5847,below,,SELL: MACD bearish crossover. MACD (3.5737) crossed below Signal line (3.5847). Histogram: -0.0110. ,6653.07
BT-20251126042954-0281,2023-12-08T00:00:00-05:00,AAPL,BUY,long,515.6074,193.88,99965.45,macd_strategy,backtest,macd_bullish_crossover,3.5591,3.4744,above,,BUY: MACD bullish crossover. MACD (3.5591) crossed above Signal line (3.4744). Histogram: 0.0847. Mo,
BT-20251126042954-0282,2023-12-11T00:00:00-05:00,AAPL,SELL,long,515.6074,191.37,98673.16,macd_strategy,backtest,macd_bearish_crossover,3.4257,3.4646,below,,SELL: MACD bearish crossover. MACD (3.4257) crossed below Signal line (3.4646). Histogram: -0.0390. ,-1342.27
BT-20251126042954-0283,2023-12-13T00:00:00-05:00,AAPL,BUY,long,502.4491,196.11,98534.27,macd_strategy,backtest,macd_bullish_crossover,3.6033,3.4825,above,,BUY: MACD bullish crossover. MACD (3.6033) crossed above Signal line (3.4825). Histogram: 0.1208. Mo,
BT-20251126042954-0284,2023-12-19T00:00:00-05:00,AAPL,SELL,long,502.4491,195.10,98026.56,macd_strategy,backtest,macd_bearish_crossover,3.4959,3.5603,below,,SELL: MACD bearish crossover. MACD (3.4959) crossed below Signal line (3.5603). Histogram: -0.0644. ,-556.98
BT-20251126042954-0285,2024-01-19T00:00:00-05:00,AAPL,BUY,long,515.4299,189.77,97812.02,macd_strategy,backtest,macd_bullish_crossover,-1.0100,-1.2079,above,,BUY: MACD bullish crossover. MACD (-1.0100) crossed above Signal line (-1.2079). Histogram: 0.1979. ,
BT-20251126042954-0286,2024-01-31T00:00:00-05:00,AAPL,SELL,long,515.4299,182.67,94156.08,macd_strategy,backtest,macd_bearish_crossover,0.0938,0.2373,below,,SELL: MACD bearish crossover. MACD (0.0938) crossed below Signal line (0.2373). Histogram: -0.1435. ,-3704.84
BT-20251126042954-0287,2024-03-18T00:00:00-04:00,AAPL,BUY,long,547.0384,172.31,94262.56,macd_strategy,backtest,macd_bullish_crossover,-3.4703,-3.6333,above,,BUY: MACD bullish crossover. MACD (-3.4703) crossed above Signal line (-3.6333). Histogram: 0.1630. ,
BT-20251126042954-0288,2024-04-19T00:00:00-04:00,AAPL,SELL,long,547.0384,163.66,89530.99,macd_strategy,backtest,macd_bearish_crossover,-1.8576,-1.6984,below,,SELL: MACD bearish crossover. MACD (-1.8576) crossed below Signal line (-1.6984). Histogram: -0.1592,-4778.70
BT-20251126042954-0289,2024-04-25T00:00:00-04:00,AAPL,BUY,long,532.6284,168.52,89756.06,macd_strategy,backtest,macd_bullish_crossover,-1.6062,-1.7753,above,,BUY: MACD bullish crossover. MACD (-1.6062) crossed above Signal line (-1.7753). Histogram: 0.1691. ,
BT-20251126042954-0290,2024-05-29T00:00:00-04:00,AAPL,SELL,long,532.6284,189.01,100670.11,macd_strategy,backtest,macd_bearish_crossover,4.3425,4.3987,below,,SELL: MACD bearish crossover. MACD (4.3425) crossed below Signal line (4.3987). Histogram: -0.0562. ,10869.17
BT-20251126042954-0291,2024-06-05T00:00:00-04:00,AAPL,BUY,long,510.5237,194.55,99321.68,macd_strategy,backtest,macd_bullish_crossover,4.4100,4.3451,above,,BUY: MACD bullish crossover. MACD (4.4100) crossed above Signal line (4.3451). Histogram: 0.0649. Mo,
BT-20251126042954-0292,2024-06-06T00:00:00-04:00,AAPL,SELL,long,510.5237,193.17,98616.84,macd_strategy,backtest,macd_bearish_crossover,4.3221,4.3405,below,,SELL: MACD bearish crossover. MACD (4.3221) crossed below Signal line (4.3405). Histogram: -0.0184. ,-754.50
BT-20251126042954-0293,2024-06-07T00:00:00-04:00,AAPL,BUY,long,503.2688,195.56,98420.15,macd_strategy,backtest,macd_bullish_crossover,4.3949,4.3514,above,,BUY: MACD bullish crossover. MACD (4.3949) crossed above Signal line (4.3514). Histogram: 0.0435. Mo,
BT-20251126042954-0294,2024-06-10T00:00:00-04:00,AAPL,SELL,long,503.2688,191.82,96535.60,macd_strategy,backtest,macd_bearish_crossover,4.1032,4.3017,below,,SELL: MACD bearish crossover. MACD (4.1032) crossed below Signal line (4.3017). Histogram: -0.1986. ,-1933.76
BT-20251126042954-0295,2024-06-11T00:00:00-04:00,AAPL,BUY,long,468.8200,205.75,96460.91,macd_strategy,backtest,macd_bullish_crossover,4.9395,4.4293,above,,BUY: MACD bullish crossover. MACD (4.9395) crossed above Signal line (4.4293). Histogram: 0.5102. Mo,
BT-20251126042954-0296,2024-06-25T00:00:00-04:00,AAPL,SELL,long,468.8200,207.66,97354.99,macd_strategy,backtest,macd_bearish_crossover,6.5609,6.8085,below,,SELL: MACD bearish crossover. MACD (6.5609) crossed below Signal line (6.8085). Histogram: -0.2476. ,845.84
BT-20251126042954-0297,2024-07-02T00:00:00-04:00,AAPL,BUY,long,443.3777,218.78,97003.97,macd_strategy,backtest,macd_bullish_crossover,6.6216,6.5623,above,,BUY: MACD bullish crossover. MACD (6.6216) crossed above Signal line (6.5623). Histogram: 0.0593. Mo,
BT-20251126042954-0298,2024-07-18T00:00:00-04:00,AAPL,SELL,long,443.3777,222.67,98725.87,macd_strategy,backtest,macd_bearish_crossover,7.5677,8.1248,below,,SELL: MACD bearish crossover. MACD (7.5677) crossed below Signal line (8.1248). Histogram: -0.5571. ,1673.40
BT-20251126042954-0299,2024-08-14T00:00:00-04:00,AAPL,BUY,long,445.7995,220.48,98289.49,macd_strategy,backtest,macd_bullish_crossover,-0.0304,-0.0526,above,,BUY: MACD bullish crossover. MACD (-0.0304) crossed above Signal line (-0.0526). Histogram: 0.0222. ,
BT-20251126042954-0300,2024-09-04T00:00:00-04:00,AAPL,SELL,long,445.7995,219.61,97903.81,macd_strategy,backtest,macd_bearish_crossover,1.7945,2.1922,below,,SELL: MACD bearish crossover. MACD (1.7945) crossed below Signal line (2.1922). Histogram: -0.3977. ,-434.82
BT-20251126042954-0301,2024-09-20T00:00:00-04:00,AAPL,BUY,long,430.4438,226.92,97677.56,macd_strategy,backtest,macd_bullish_crossover,0.5232,0.2314,above,,BUY: MACD bullish crossover. MACD (0.5232) crossed above Signal line (0.2314). Histogram: 0.2919. Mo,
BT-20251126042954-0302,2024-10-07T00:00:00-04:00,AAPL,SELL,long,430.4438,220.45,94891.05,macd_strategy,backtest,macd_bearish_crossover,0.8501,1.2108,below,,SELL: MACD bearish crossover. MACD (0.8501) crossed below Signal line (1.2108). Histogram: -0.3607. ,-2835.35
BT-20251126042954-0303,2024-10-10T00:00:00-04:00,AAPL,BUY,long,416.7129,227.76,94909.78,macd_strategy,backtest,macd_bullish_crossover,1.1683,1.1194,above,,BUY: MACD bullish crossover. MACD (1.1683) crossed above Signal line (1.1194). Histogram: 0.0489. Mo,
BT-20251126042954-0304,2024-10-25T00:00:00-04:00,AAPL,SELL,long,416.7129,230.11,95891.86,macd_strategy,backtest,macd_bearish_crossover,2.0326,2.1417,below,,SELL: MACD bearish crossover. MACD (2.0326) crossed below Signal line (2.1417). Histogram: -0.1091. ,934.63
BT-20251126042954-0305,2024-11-19T00:00:00-05:00,AAPL,BUY,long,420.3969,227.25,95536.12,macd_strategy,backtest,macd_bullish_crossover,-0.4126,-0.5660,above,,BUY: MACD bullish crossover. MACD (-0.4126) crossed above Signal line (-0.5660). Histogram: 0.1534. ,
BT-20251126042954-0306,2024-12-30T00:00:00-05:00,AAPL,SELL,long,420.3969,251.06,105546.73,macd_strategy,backtest,macd_bearish_crossover,5.6503,5.6627,below,,SELL: MACD bearish crossover. MACD (5.6503) crossed below Signal line (5.6627). Histogram: -0.0124. ,9962.85
BT-20251126042954-0307,2023-08-04T00:00:00-04:00,AAPL,BUY,long,500.5356,179.81,90000.00,pairs_trading_strategy,backtest,z_score_oversold,-3.0416,-2.0000,below,,BUY: Z-score (-3.04) below -2.0 threshold. Price $179.81 is 3.0 std devs below 20-day mean $189.86. ,
BT-20251126042954-0308,2023-08-23T00:00:00-04:00,AAPL,SELL,long,500.5356,179.19,89690.70,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.1939,0.5000,near_zero,,SELL: Z-score (-0.19) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,-354.30
BT-20251126042954-0309,2023-10-26T00:00:00-04:00,AAPL,BUY,long,541.9325,165.11,89479.09,pairs_trading_strategy,backtest,z_score_oversold,-2.3531,-2.0000,below,,BUY: Z-score (-2.35) below -2.0 threshold. Price $165.11 is 2.4 std devs below 20-day mean $173.36. ,
BT-20251126042954-0310,2023-11-01T00:00:00-04:00,AAPL,SELL,long,541.9325,172.12,93275.07,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.2191,0.5000,near_zero,,SELL: Z-score (-0.22) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,3751.24
BT-20251126042954-0311,2024-01-02T00:00:00-05:00,AAPL,BUY,long,503.7911,183.90,92648.80,pairs_trading_strategy,backtest,z_score_oversold,-2.8826,-2.0000,below,,BUY: Z-score (-2.88) below -2.0 threshold. Price $183.90 is 2.9 std devs below 20-day mean $192.21. ,
BT-20251126042954-0312,2024-01-18T00:00:00-05:00,AAPL,SELL,long,503.7911,186.87,94141.05,pairs_trading_strategy,backtest,z_score_mean_reversion,0.0390,0.5000,near_zero,,SELL: Z-score (0.04) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,1445.93
BT-20251126042954-0313,2024-03-04T00:00:00-05:00,AAPL,BUY,long,539.7166,173.68,93739.70,pairs_trading_strategy,backtest,z_score_oversold,-2.3879,-2.0000,below,,BUY: Z-score (-2.39) below -2.0 threshold. Price $173.68 is 2.4 std devs below 20-day mean $182.34. ,
BT-20251126042954-0314,2024-03-18T00:00:00-04:00,AAPL,SELL,long,539.7166,172.31,93000.91,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.4907,0.5000,near_zero,,SELL: Z-score (-0.49) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,-785.66
BT-20251126042954-0315,2024-08-05T00:00:00-04:00,AAPL,BUY,long,446.5674,207.86,92822.73,pairs_trading_strategy,backtest,z_score_oversold,-2.1771,-2.0000,below,,BUY: Z-score (-2.18) below -2.0 threshold. Price $207.86 is 2.2 std devs below 20-day mean $222.29. ,
BT-20251126042954-0316,2024-08-12T00:00:00-04:00,AAPL,SELL,long,446.5674,216.31,96598.17,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.2300,0.5000,near_zero,,SELL: Z-score (-0.23) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,3729.02
BT-20251126042954-0317,2024-09-16T00:00:00-04:00,AAPL,BUY,long,446.1216,215.11,95964.95,pairs_trading_strategy,backtest,z_score_oversold,-2.2564,-2.0000,below,,BUY: Z-score (-2.26) below -2.0 threshold. Price $215.11 is 2.3 std devs below 20-day mean $222.88. ,
BT-20251126042954-0318,2024-09-30T00:00:00-04:00,AAPL,SELL,long,446.1216,231.70,103364.61,pairs_trading_strategy,backtest,z_score_overbought,2.1615,2.0000,above,,SELL: Z-score (2.16) exceeded +2.0 threshold. Price overextended above mean. Exiting position.,7351.68
BT-20251126042954-0319,2024-11-04T00:00:00-05:00,AAPL,BUY,long,463.6352,220.77,102355.60,pairs_trading_strategy,backtest,z_score_oversold,-2.1062,-2.0000,below,,BUY: Z-score (-2.11) below -2.0 threshold. Price $220.77 is 2.1 std devs below 20-day mean $229.16. ,
BT-20251126042954-0320,2024-11-14T00:00:00-05:00,AAPL,SELL,long,463.6352,227.19,105334.42,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.0247,0.5000,near_zero,,SELL: Z-score (-0.02) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,2927.65
BT-20251126042954-0321,2023-03-17T00:00:00-04:00,AAPL,BUY,long,588.5063,152.93,90000.00,ml_hybrid_strategy,backtest,multi_indicator_bullish,3.0000,3.0000,above,,"BUY: 3 bullish confirmations (threshold: 3). Signals: MACD bullish crossover, SMA20 > SMA50 (bullish",
BT-20251126042955-0322,2024-12-30T00:00:00-05:00,AAPL,SELL,long,588.5063,251.06,147753.03,ml_hybrid_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,57708.03
BT-20251126044030-0001,2025-09-26T04:00:00+00:00,SPY,BUY,long,15.1098,661.82,10000.00,Momentum,backtest,momentum,0.0260,0.0200,above,,BUY: 20-day momentum (2.60%) exceeded threshold (2.00%). Price rose from $645.05 to $661.82.,
BT-20251126044030-0002,2025-11-20T05:00:00+00:00,SPY,SELL,long,15.1098,652.53,9859.63,Momentum,backtest,momentum,-0.0365,-0.0200,below,,SELL: 20-day momentum (-3.65%) fell below threshold (-2.00%). Price dropped from $677.25 to $652.53.,-145.37
BT-20251126044234-0001,2025-09-26T04:00:00+00:00,SPY,BUY,long,15.1098,661.82,10000.00,Momentum,backtest,momentum,0.0260,0.0200,above,,BUY: 20-day momentum (2.60%) exceeded threshold (2.00%). Price rose from $645.05 to $661.82.,
BT-20251126044234-0002,2025-11-20T05:00:00+00:00,SPY,SELL,long,15.1098,652.53,9859.63,Momentum,backtest,momentum,-0.0365,-0.0200,below,,SELL: 20-day momentum (-3.65%) fell below threshold (-2.00%). Price dropped from $677.25 to $652.53.,-145.37
BT-20251126044254-0001,2025-03-11T04:00:00+00:00,SPY,BUY,long,17.9882,555.92,10000.00,RSI_Strategy,backtest,rsi_oversold,28.2901,30.0000,below,,"BUY: RSI(14) = 28.3 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251126044254-0002,2025-06-30T04:00:00+00:00,SPY,SELL,long,17.9882,617.85,11114.01,RSI_Strategy,backtest,rsi_overbought,70.2863,70.0000,above,,"SELL: RSI(14) = 70.3 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",1109.01
BT-20251126093447-0001,2025-01-21T05:00:00+00:00,SPY,BUY,long,149.2414,603.05,90000.00,momentum_strategy,backtest,momentum,0.0289,0.0200,above,,BUY: 20-day momentum (2.89%) exceeded threshold (2.00%). Price rose from $586.10 to $603.05.,
BT-20251126093447-0002,2025-02-27T05:00:00+00:00,SPY,SELL,long,149.2414,585.05,87313.66,momentum_strategy,backtest,momentum,-0.0330,-0.0200,below,,SELL: 20-day momentum (-3.30%) fell below threshold (-2.00%). Price dropped from $605.04 to $585.05.,-2731.34
BT-20251126093447-0003,2025-05-01T04:00:00+00:00,SPY,BUY,long,156.3969,558.47,87342.96,momentum_strategy,backtest,momentum,0.0406,0.0200,above,,BUY: 20-day momentum (4.06%) exceeded threshold (2.00%). Price rose from $536.70 to $558.47.,
BT-20251126093447-0004,2025-11-20T05:00:00+00:00,SPY,SELL,long,156.3969,652.53,102053.64,momentum_strategy,backtest,momentum,-0.0365,-0.0200,below,,SELL: 20-day momentum (-3.65%) fell below threshold (-2.00%). Price dropped from $677.25 to $652.53.,14667.02
BT-20251126093447-0005,2025-02-27T05:00:00+00:00,SPY,BUY,long,153.8330,585.05,90000.00,mean_reversion_strategy,backtest,bollinger_lower_band,585.0500,589.1429,below,,BUY: Price $585.05 touched lower Bollinger Band $589.14. Z-score: -2.60 (oversold). Expecting mean r,
BT-20251126093447-0006,2025-03-24T04:00:00+00:00,SPY,SELL,long,153.8330,574.08,88312.45,mean_reversion_strategy,backtest,bollinger_mean_reversion,574.0800,572.4390,above,,SELL: Price $574.08 reverted to SMA $572.44. Mean reversion target reached. Z-score: 0.12.,-1732.55
BT-20251126093447-0007,2025-04-03T04:00:00+00:00,SPY,BUY,long,164.4131,536.70,88240.52,mean_reversion_strategy,backtest,bollinger_lower_band,536.7000,544.8206,below,,BUY: Price $536.70 touched lower Bollinger Band $544.82. Z-score: -2.91 (oversold). Expecting mean r,
BT-20251126093447-0008,2025-04-24T04:00:00+00:00,SPY,SELL,long,164.4131,546.69,89883.01,mean_reversion_strategy,backtest,bollinger_mean_reversion,546.6900,535.4820,above,,SELL: Price $546.69 reverted to SMA $535.48. Mean reversion target reached. Z-score: 0.55.,1598.37
BT-20251126093447-0009,2025-10-10T04:00:00+00:00,SPY,BUY,long,137.0224,653.02,89478.34,mean_reversion_strategy,backtest,bollinger_lower_band,653.0200,654.1270,below,,BUY: Price $653.02 touched lower Bollinger Band $654.13. Z-score: -2.21 (oversold). Expecting mean r,
BT-20251126093447-0010,2025-10-15T04:00:00+00:00,SPY,SELL,long,137.0224,665.17,91143.16,mean_reversion_strategy,backtest,bollinger_mean_reversion,665.1700,665.1090,above,,SELL: Price $665.17 reverted to SMA $665.11. Mean reversion target reached. Z-score: 0.01.,1620.08
BT-20251126093447-0011,2025-11-18T05:00:00+00:00,SPY,BUY,long,137.4574,660.08,90732.88,mean_reversion_strategy,backtest,bollinger_lower_band,660.0800,661.4041,below,,BUY: Price $660.08 touched lower Bollinger Band $661.40. Z-score: -2.17 (oversold). Expecting mean r,
BT-20251126093447-0012,2025-11-25T05:00:00+00:00,SPY,SELL,long,137.4574,675.02,92786.49,mean_reversion_strategy,backtest,bollinger_mean_reversion,675.0200,673.1100,above,,SELL: Price $675.02 reverted to SMA $673.11. Mean reversion target reached. Z-score: 0.20.,2008.25
BT-20251126093447-0013,2025-05-14T04:00:00+00:00,SPY,BUY,long,153.1680,587.59,90000.00,trend_following_strategy,backtest,ma_crossover_bullish,0.4647,,above,,BUY: Golden Cross detected. 20-day SMA ($554.06) crossed above 50-day SMA ($553.59). Bullish trend c,
BT-20251126093447-0014,2025-11-25T05:00:00+00:00,SPY,SELL,long,153.1680,675.02,103391.48,trend_following_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,13346.48
BT-20251126093447-0015,2025-01-22T05:00:00+00:00,SPY,BUY,long,148.4071,606.44,90000.00,breakout_strategy,backtest,channel_breakout_up,606.4400,603.0600,above,,BUY: Price $606.44 broke above 20-day resistance $603.06. Breakout strength: 0.56%. Channel width: 4,
BT-20251126093447-0016,2025-02-27T05:00:00+00:00,SPY,SELL,long,148.4071,585.05,86825.57,breakout_strategy,backtest,channel_breakdown,585.0500,589.5600,below,,SELL: Price $585.05 broke below 20-day support $589.56. Breakdown strength: 0.76%. Exiting to preven,-3219.43
