trade_id,timestamp,symbol,action,side,quantity,price,total_value,strategy,mode,primary_signal,signal_value,threshold,direction,trend,explanation,realized_pnl
BT-20251202155930-0007,2025-04-03T04:00:00+00:00,SPY,BUY,long,18.5919,536.70,9978.28,mean_reversion_strategy,backtest,bollinger_lower_band,536.7000,544.8206,below,,BUY: Price $536.70 touched lower Bollinger Band $544.82. Z-score: -2.91 (oversold). Expecting mean r,
BT-20251202155930-0008,2025-04-24T04:00:00+00:00,SPY,SELL,long,18.5919,546.69,10164.01,mean_reversion_strategy,backtest,bollinger_mean_reversion,546.6900,535.4820,above,,SELL: Price $546.69 reverted to SMA $535.48. Mean reversion target reached. Z-score: 0.55.,180.74
BT-20251202155931-0009,2025-10-10T04:00:00+00:00,SPY,BUY,long,15.3040,653.02,9993.83,mean_reversion_strategy,backtest,bollinger_lower_band,653.0200,654.1270,below,,BUY: Price $653.02 touched lower Bollinger Band $654.13. Z-score: -2.21 (oversold). Expecting mean r,
BT-20251202155931-0010,2025-10-15T04:00:00+00:00,SPY,SELL,long,15.3040,665.17,10179.77,mean_reversion_strategy,backtest,bollinger_mean_reversion,665.1700,665.1090,above,,SELL: Price $665.17 reverted to SMA $665.11. Mean reversion target reached. Z-score: 0.01.,180.95
BT-20251202155931-0011,2025-11-18T05:00:00+00:00,SPY,BUY,long,15.1639,660.08,10009.40,mean_reversion_strategy,backtest,bollinger_lower_band,660.0800,661.4041,below,,BUY: Price $660.08 touched lower Bollinger Band $661.40. Z-score: -2.17 (oversold). Expecting mean r,
BT-20251202155931-0012,2025-11-25T05:00:00+00:00,SPY,SELL,long,15.1639,675.02,10235.95,mean_reversion_strategy,backtest,bollinger_mean_reversion,675.0200,673.1100,above,,SELL: Price $675.02 reverted to SMA $673.11. Mean reversion target reached. Z-score: 0.20.,221.54
BT-20251202155931-0013,2025-02-13T05:00:00+00:00,SPY,BUY,long,16.4007,609.73,10000.00,trend_following_strategy,backtest,uptrend_state,0.7124,0.5000,above,,BUY: Uptrend confirmed. 20-day SMA ($603.15) is above 50-day SMA ($598.89) by 0.71%.,
BT-20251202155931-0014,2025-03-07T05:00:00+00:00,SPY,SELL,long,16.4007,575.92,9445.49,trend_following_strategy,backtest,ma_crossover_bearish,-0.0122,,below,,SELL: Death Cross detected. 20-day SMA ($596.30) is below 50-day SMA ($596.37) by 0.01%.,-559.51
BT-20251202155931-0015,2025-05-15T04:00:00+00:00,SPY,BUY,long,16.8371,590.46,9941.63,trend_following_strategy,backtest,uptrend_state,0.6423,0.5000,above,,BUY: Uptrend confirmed. 20-day SMA ($557.30) is above 50-day SMA ($553.74) by 0.64%.,
BT-20251202155931-0016,2025-12-01T05:00:00+00:00,SPY,SELL,long,16.8371,680.27,11453.77,trend_following_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,1507.17
BT-20251202155931-0017,2025-01-22T05:00:00+00:00,SPY,BUY,long,16.4897,606.44,10000.00,breakout_strategy,backtest,channel_breakout_up,606.4400,603.0600,above,,BUY: Price $606.44 broke above 20-day resistance $603.06. Breakout strength: 0.56%. Channel width: 4,
BT-20251202155931-0018,2025-02-27T05:00:00+00:00,SPY,SELL,long,16.4897,585.05,9647.29,breakout_strategy,backtest,channel_breakdown,585.0500,589.5600,below,,SELL: Price $585.05 broke below 20-day support $589.56. Breakdown strength: 0.76%. Exiting to preven,-357.71
BT-20251202155931-0019,2025-05-02T04:00:00+00:00,SPY,BUY,long,17.5767,566.76,9961.78,breakout_strategy,backtest,channel_breakout_up,566.7600,564.0699,above,,BUY: Price $566.76 broke above 20-day resistance $564.07. Breakout strength: 0.48%. Channel width: 1,
BT-20251202155931-0020,2025-10-10T04:00:00+00:00,SPY,SELL,long,17.5767,653.02,11477.95,breakout_strategy,backtest,channel_breakdown,653.0200,654.3000,below,,SELL: Price $653.02 broke below 20-day support $654.30. Breakdown strength: 0.20%. Exiting to preven,1511.19
BT-20251202155931-0021,2025-10-24T04:00:00+00:00,SPY,BUY,long,14.9283,677.25,10110.18,breakout_strategy,backtest,channel_breakout_up,677.2500,673.9500,above,,BUY: Price $677.25 broke above 20-day resistance $673.95. Breakout strength: 0.49%. Channel width: 3,
BT-20251202155931-0022,2025-11-18T05:00:00+00:00,SPY,SELL,long,14.9283,660.08,9853.86,breakout_strategy,backtest,channel_breakdown,660.0800,661.2050,below,,SELL: Price $660.08 broke below 20-day support $661.21. Breakdown strength: 0.17%. Exiting to preven,-261.37
BT-20251202155931-0023,2025-03-10T04:00:00+00:00,SPY,BUY,long,17.8387,560.58,10000.00,rsi_strategy,backtest,rsi_oversold,29.9669,30.0000,below,,"BUY: RSI(14) = 30.0 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251202155931-0024,2025-06-30T04:00:00+00:00,SPY,SELL,long,17.8387,617.85,11021.62,rsi_strategy,backtest,rsi_overbought,70.2860,70.0000,above,,"SELL: RSI(14) = 70.3 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",1016.62
BT-20251202155931-0025,2025-03-21T04:00:00+00:00,SPY,BUY,long,17.7311,563.98,10000.00,macd_strategy,backtest,macd_bullish_crossover,-9.2229,-9.3987,above,,BUY: MACD bullish crossover. MACD (-9.2229) crossed above Signal line (-9.3987). Histogram: 0.1758. ,
BT-20251202155931-0026,2025-04-03T04:00:00+00:00,SPY,SELL,long,17.7311,536.70,9516.29,macd_strategy,backtest,macd_bearish_crossover,-8.0335,-7.2643,below,,SELL: MACD bearish crossover. MACD (-8.0335) crossed below Signal line (-7.2643). Histogram: -0.7692,-488.71
BT-20251202155931-0027,2025-04-15T04:00:00+00:00,SPY,BUY,long,18.5054,537.61,9948.70,macd_strategy,backtest,macd_bullish_crossover,-12.1221,-12.8483,above,,BUY: MACD bullish crossover. MACD (-12.1221) crossed above Signal line (-12.8483). Histogram: 0.7262,
BT-20251202155931-0028,2025-04-21T04:00:00+00:00,SPY,SELL,long,18.5054,513.88,9509.57,macd_strategy,backtest,macd_bearish_crossover,-12.6358,-12.5655,below,,SELL: MACD bearish crossover. MACD (-12.6358) crossed below Signal line (-12.5655). Histogram: -0.07,-444.11
BT-20251202155931-0029,2025-04-22T04:00:00+00:00,SPY,BUY,long,18.7802,527.25,9901.87,macd_strategy,backtest,macd_bullish_crossover,-11.9810,-12.4486,above,,BUY: MACD bullish crossover. MACD (-11.9810) crossed above Signal line (-12.4486). Histogram: 0.4676,
BT-20251202155931-0030,2025-05-28T04:00:00+00:00,SPY,SELL,long,18.7802,587.73,11037.70,macd_strategy,backtest,macd_bearish_crossover,9.6318,9.6395,below,,SELL: MACD bearish crossover. MACD (9.6318) crossed below Signal line (9.6395). Histogram: -0.0077. ,1130.88
BT-20251202155931-0031,2025-06-10T04:00:00+00:00,SPY,BUY,long,16.6020,603.08,10012.31,macd_strategy,backtest,macd_bullish_crossover,9.1348,9.1320,above,,BUY: MACD bullish crossover. MACD (9.1348) crossed above Signal line (9.1320). Histogram: 0.0028. Mo,
BT-20251202155931-0032,2025-06-11T04:00:00+00:00,SPY,SELL,long,16.6020,601.36,9983.76,macd_strategy,backtest,macd_bearish_crossover,9.0404,9.1137,below,,SELL: MACD bearish crossover. MACD (9.0404) crossed below Signal line (9.1137). Histogram: -0.0732. ,-33.56
BT-20251202155931-0033,2025-06-27T04:00:00+00:00,SPY,BUY,long,16.2730,614.91,10006.46,macd_strategy,backtest,macd_bullish_crossover,7.5255,7.2109,above,,BUY: MACD bullish crossover. MACD (7.5255) crossed above Signal line (7.2109). Histogram: 0.3146. Mo,
BT-20251202155931-0034,2025-07-15T04:00:00+00:00,SPY,SELL,long,16.2730,622.14,10124.11,macd_strategy,backtest,macd_bearish_crossover,8.5406,8.8384,below,,SELL: MACD bearish crossover. MACD (8.5406) crossed below Signal line (8.8384). Histogram: -0.2978. ,112.65
BT-20251202155931-0035,2025-07-25T04:00:00+00:00,SPY,BUY,long,15.7200,637.10,10015.21,macd_strategy,backtest,macd_bullish_crossover,8.3096,8.2386,above,,BUY: MACD bullish crossover. MACD (8.3096) crossed above Signal line (8.2386). Histogram: 0.0710. Mo,
BT-20251202155931-0036,2025-07-29T04:00:00+00:00,SPY,SELL,long,15.7200,635.26,9986.28,macd_strategy,backtest,macd_bearish_crossover,8.1529,8.2393,below,,SELL: MACD bearish crossover. MACD (8.1529) crossed below Signal line (8.2393). Histogram: -0.0864. ,-33.93
BT-20251202155931-0037,2025-08-13T04:00:00+00:00,SPY,BUY,long,15.5210,644.89,10009.31,macd_strategy,backtest,macd_bullish_crossover,5.8281,5.6297,above,,BUY: MACD bullish crossover. MACD (5.8281) crossed above Signal line (5.6297). Histogram: 0.1983. Mo,
BT-20251202155931-0038,2025-08-19T04:00:00+00:00,SPY,SELL,long,15.5210,639.81,9930.47,macd_strategy,backtest,macd_bearish_crossover,5.7902,5.8741,below,,SELL: MACD bearish crossover. MACD (5.7902) crossed below Signal line (5.8741). Histogram: -0.0839. ,-83.85
BT-20251202155931-0039,2025-08-28T04:00:00+00:00,SPY,BUY,long,15.4078,648.92,9998.44,macd_strategy,backtest,macd_bullish_crossover,5.1452,5.1288,above,,BUY: MACD bullish crossover. MACD (5.1452) crossed above Signal line (5.1288). Histogram: 0.0164. Mo,
BT-20251202155931-0040,2025-08-29T04:00:00+00:00,SPY,SELL,long,15.4078,645.05,9938.81,macd_strategy,backtest,macd_bearish_crossover,4.9494,5.0929,below,,SELL: MACD bearish crossover. MACD (4.9494) crossed below Signal line (5.0929). Histogram: -0.1436. ,-64.63
BT-20251202155932-0041,2025-09-10T04:00:00+00:00,SPY,BUY,long,15.3164,652.21,9989.48,macd_strategy,backtest,macd_bullish_crossover,4.6035,4.5393,above,,BUY: MACD bullish crossover. MACD (4.6035) crossed above Signal line (4.5393). Histogram: 0.0642. Mo,
BT-20251202155932-0042,2025-09-25T04:00:00+00:00,SPY,SELL,long,15.3164,658.05,10078.93,macd_strategy,backtest,macd_bearish_crossover,5.9677,6.2300,below,,SELL: MACD bearish crossover. MACD (5.9677) crossed below Signal line (6.2300). Histogram: -0.2623. ,84.45
BT-20251202155932-0043,2025-10-02T04:00:00+00:00,SPY,BUY,long,14.9359,669.22,9995.42,macd_strategy,backtest,macd_bullish_crossover,6.0209,5.9728,above,,BUY: MACD bullish crossover. MACD (6.0209) crossed above Signal line (5.9728). Histogram: 0.0481. Mo,
BT-20251202155932-0044,2025-10-09T04:00:00+00:00,SPY,SELL,long,14.9359,671.16,10024.40,macd_strategy,backtest,macd_bearish_crossover,6.0413,6.0552,below,,SELL: MACD bearish crossover. MACD (6.0413) crossed below Signal line (6.0552). Histogram: -0.0139. ,23.98
BT-20251202155932-0045,2025-10-24T04:00:00+00:00,SPY,BUY,long,14.7587,677.25,9995.32,macd_strategy,backtest,macd_bullish_crossover,3.7878,3.4822,above,,BUY: MACD bullish crossover. MACD (3.7878) crossed above Signal line (3.4822). Histogram: 0.3056. Mo,
BT-20251202155932-0046,2025-11-05T05:00:00+00:00,SPY,SELL,long,14.7587,677.58,10000.19,macd_strategy,backtest,macd_bearish_crossover,5.1116,5.3590,below,,SELL: MACD bearish crossover. MACD (5.1116) crossed below Signal line (5.3590). Histogram: -0.2475. ,-0.13
BT-20251202155932-0047,2025-11-28T05:00:00+00:00,SPY,BUY,long,14.6224,683.39,9992.80,macd_strategy,backtest,macd_bullish_crossover,0.5974,-0.2189,above,,BUY: MACD bullish crossover. MACD (0.5974) crossed above Signal line (-0.2189). Histogram: 0.8163. M,
BT-20251202155932-0048,2025-12-01T05:00:00+00:00,SPY,SELL,long,14.6224,680.27,9947.18,macd_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,-50.62
BT-20251202155932-0049,2025-02-27T05:00:00+00:00,SPY,BUY,long,17.0926,585.05,10000.00,pairs_trading_strategy,backtest,z_score_oversold,-2.5984,-2.0000,below,,BUY: Z-score (-2.60) below -2.0 threshold. Price $585.05 is 2.6 std devs below 20-day mean $602.82. ,
BT-20251202155932-0050,2025-03-24T04:00:00+00:00,SPY,SELL,long,17.0926,574.08,9812.49,pairs_trading_strategy,backtest,z_score_mean_reversion,0.1243,0.5000,near_zero,,SELL: Z-score (0.12) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,-192.51
BT-20251202155932-0051,2025-04-03T04:00:00+00:00,SPY,BUY,long,18.5919,536.70,9978.28,pairs_trading_strategy,backtest,z_score_oversold,-2.9116,-2.0000,below,,BUY: Z-score (-2.91) below -2.0 threshold. Price $536.70 is 2.9 std devs below 20-day mean $562.64. ,
BT-20251202155932-0052,2025-04-09T04:00:00+00:00,SPY,SELL,long,18.5919,548.62,10199.89,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.1775,0.5000,near_zero,,SELL: Z-score (-0.18) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,216.63
BT-20251202155932-0053,2025-10-10T04:00:00+00:00,SPY,BUY,long,15.3095,653.02,9997.41,pairs_trading_strategy,backtest,z_score_oversold,-2.2116,-2.0000,below,,BUY: Z-score (-2.21) below -2.0 threshold. Price $653.02 is 2.2 std devs below 20-day mean $664.59. ,
BT-20251202155932-0054,2025-10-13T04:00:00+00:00,SPY,SELL,long,15.3095,663.04,10150.81,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.3204,0.5000,near_zero,,SELL: Z-score (-0.32) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,148.40
BT-20251202155932-0055,2025-11-18T05:00:00+00:00,SPY,BUY,long,15.1644,660.08,10009.73,pairs_trading_strategy,backtest,z_score_oversold,-2.1735,-2.0000,below,,BUY: Z-score (-2.17) below -2.0 threshold. Price $660.08 is 2.2 std devs below 20-day mean $676.67. ,
BT-20251202155932-0056,2025-11-24T05:00:00+00:00,SPY,SELL,long,15.1644,668.73,10140.90,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.4970,0.5000,near_zero,,SELL: Z-score (-0.50) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,126.17
BT-20251202155932-0057,2025-02-13T05:00:00+00:00,SPY,BUY,long,16.4007,609.73,10000.00,ai_prediction_strategy,backtest,ai_prediction_bullish,75.0000,70.0000,above,,BUY: AI prediction confidence 75.0% (threshold: 70%). Signals: Strong momentum: 3.1%; MACD positive;,
BT-20251202155932-0058,2025-12-01T05:00:00+00:00,SPY,SELL,long,16.4007,680.27,11156.91,ai_prediction_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,1151.91
BT-20251202165140-0001,2025-01-21T05:00:00+00:00,SPY,BUY,long,16.5824,603.05,10000.00,momentum_strategy,backtest,momentum,0.0289,0.0200,above,,BUY: 20-day momentum (2.89%) exceeded threshold (2.00%). Price rose from $586.10 to $603.05.,
BT-20251202165140-0002,2025-02-27T05:00:00+00:00,SPY,SELL,long,16.5824,585.05,9701.52,momentum_strategy,backtest,momentum,-0.0330,-0.0200,below,,SELL: 20-day momentum (-3.30%) fell below threshold (-2.00%). Price dropped from $605.04 to $585.05.,-303.48
BT-20251202165140-0003,2025-05-01T04:00:00+00:00,SPY,BUY,long,17.8473,558.47,9967.20,momentum_strategy,backtest,momentum,0.0406,0.0200,above,,BUY: 20-day momentum (4.06%) exceeded threshold (2.00%). Price rose from $536.70 to $558.47.,
BT-20251202165140-0004,2025-11-20T05:00:00+00:00,SPY,SELL,long,17.8473,652.53,11645.92,momentum_strategy,backtest,momentum,-0.0365,-0.0200,below,,SELL: 20-day momentum (-3.65%) fell below threshold (-2.00%). Price dropped from $677.25 to $652.53.,1673.74
BT-20251202165140-0005,2025-02-27T05:00:00+00:00,SPY,BUY,long,17.0926,585.05,10000.00,mean_reversion_strategy,backtest,bollinger_lower_band,585.0500,589.1429,below,,BUY: Price $585.05 touched lower Bollinger Band $589.14. Z-score: -2.60 (oversold). Expecting mean r,
BT-20251202165140-0006,2025-03-24T04:00:00+00:00,SPY,SELL,long,17.0926,574.08,9812.49,mean_reversion_strategy,backtest,bollinger_mean_reversion,574.0800,572.4390,above,,SELL: Price $574.08 reverted to SMA $572.44. Mean reversion target reached. Z-score: 0.12.,-192.51
BT-20251202165140-0007,2025-04-03T04:00:00+00:00,SPY,BUY,long,18.5919,536.70,9978.28,mean_reversion_strategy,backtest,bollinger_lower_band,536.7000,544.8206,below,,BUY: Price $536.70 touched lower Bollinger Band $544.82. Z-score: -2.91 (oversold). Expecting mean r,
BT-20251202165140-0008,2025-04-24T04:00:00+00:00,SPY,SELL,long,18.5919,546.69,10164.01,mean_reversion_strategy,backtest,bollinger_mean_reversion,546.6900,535.4820,above,,SELL: Price $546.69 reverted to SMA $535.48. Mean reversion target reached. Z-score: 0.55.,180.74
BT-20251202165140-0009,2025-10-10T04:00:00+00:00,SPY,BUY,long,15.3040,653.02,9993.83,mean_reversion_strategy,backtest,bollinger_lower_band,653.0200,654.1270,below,,BUY: Price $653.02 touched lower Bollinger Band $654.13. Z-score: -2.21 (oversold). Expecting mean r,
BT-20251202165140-0010,2025-10-15T04:00:00+00:00,SPY,SELL,long,15.3040,665.17,10179.77,mean_reversion_strategy,backtest,bollinger_mean_reversion,665.1700,665.1090,above,,SELL: Price $665.17 reverted to SMA $665.11. Mean reversion target reached. Z-score: 0.01.,180.95
BT-20251202165140-0011,2025-11-18T05:00:00+00:00,SPY,BUY,long,15.1639,660.08,10009.40,mean_reversion_strategy,backtest,bollinger_lower_band,660.0800,661.4041,below,,BUY: Price $660.08 touched lower Bollinger Band $661.40. Z-score: -2.17 (oversold). Expecting mean r,
BT-20251202165140-0012,2025-11-25T05:00:00+00:00,SPY,SELL,long,15.1639,675.02,10235.95,mean_reversion_strategy,backtest,bollinger_mean_reversion,675.0200,673.1100,above,,SELL: Price $675.02 reverted to SMA $673.11. Mean reversion target reached. Z-score: 0.20.,221.54
BT-20251202165140-0013,2025-02-13T05:00:00+00:00,SPY,BUY,long,16.4007,609.73,10000.00,trend_following_strategy,backtest,uptrend_state,0.7124,0.5000,above,,BUY: Uptrend confirmed. 20-day SMA ($603.15) is above 50-day SMA ($598.89) by 0.71%.,
BT-20251202165141-0014,2025-03-07T05:00:00+00:00,SPY,SELL,long,16.4007,575.92,9445.49,trend_following_strategy,backtest,ma_crossover_bearish,-0.0122,,below,,SELL: Death Cross detected. 20-day SMA ($596.30) is below 50-day SMA ($596.37) by 0.01%.,-559.51
BT-20251202165141-0015,2025-05-15T04:00:00+00:00,SPY,BUY,long,16.8371,590.46,9941.63,trend_following_strategy,backtest,uptrend_state,0.6423,0.5000,above,,BUY: Uptrend confirmed. 20-day SMA ($557.30) is above 50-day SMA ($553.74) by 0.64%.,
BT-20251202165141-0016,2025-12-01T05:00:00+00:00,SPY,SELL,long,16.8371,680.27,11453.77,trend_following_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,1507.17
BT-20251202165141-0017,2025-01-22T05:00:00+00:00,SPY,BUY,long,16.4897,606.44,10000.00,breakout_strategy,backtest,channel_breakout_up,606.4400,603.0600,above,,BUY: Price $606.44 broke above 20-day resistance $603.06. Breakout strength: 0.56%. Channel width: 4,
BT-20251202165141-0018,2025-02-27T05:00:00+00:00,SPY,SELL,long,16.4897,585.05,9647.29,breakout_strategy,backtest,channel_breakdown,585.0500,589.5600,below,,SELL: Price $585.05 broke below 20-day support $589.56. Breakdown strength: 0.76%. Exiting to preven,-357.71
BT-20251202165141-0019,2025-05-02T04:00:00+00:00,SPY,BUY,long,17.5767,566.76,9961.78,breakout_strategy,backtest,channel_breakout_up,566.7600,564.0699,above,,BUY: Price $566.76 broke above 20-day resistance $564.07. Breakout strength: 0.48%. Channel width: 1,
BT-20251202165141-0020,2025-10-10T04:00:00+00:00,SPY,SELL,long,17.5767,653.02,11477.95,breakout_strategy,backtest,channel_breakdown,653.0200,654.3000,below,,SELL: Price $653.02 broke below 20-day support $654.30. Breakdown strength: 0.20%. Exiting to preven,1511.19
BT-20251202165141-0021,2025-10-24T04:00:00+00:00,SPY,BUY,long,14.9283,677.25,10110.18,breakout_strategy,backtest,channel_breakout_up,677.2500,673.9500,above,,BUY: Price $677.25 broke above 20-day resistance $673.95. Breakout strength: 0.49%. Channel width: 3,
BT-20251202165141-0022,2025-11-18T05:00:00+00:00,SPY,SELL,long,14.9283,660.08,9853.86,breakout_strategy,backtest,channel_breakdown,660.0800,661.2050,below,,SELL: Price $660.08 broke below 20-day support $661.21. Breakdown strength: 0.17%. Exiting to preven,-261.37
BT-20251202165141-0023,2025-03-10T04:00:00+00:00,SPY,BUY,long,17.8387,560.58,10000.00,rsi_strategy,backtest,rsi_oversold,29.9669,30.0000,below,,"BUY: RSI(14) = 30.0 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251202165141-0024,2025-06-30T04:00:00+00:00,SPY,SELL,long,17.8387,617.85,11021.62,rsi_strategy,backtest,rsi_overbought,70.2860,70.0000,above,,"SELL: RSI(14) = 70.3 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",1016.62
BT-20251202165141-0025,2025-03-21T04:00:00+00:00,SPY,BUY,long,17.7311,563.98,10000.00,macd_strategy,backtest,macd_bullish_crossover,-9.2229,-9.3987,above,,BUY: MACD bullish crossover. MACD (-9.2229) crossed above Signal line (-9.3987). Histogram: 0.1758. ,
BT-20251202165141-0026,2025-04-03T04:00:00+00:00,SPY,SELL,long,17.7311,536.70,9516.29,macd_strategy,backtest,macd_bearish_crossover,-8.0335,-7.2643,below,,SELL: MACD bearish crossover. MACD (-8.0335) crossed below Signal line (-7.2643). Histogram: -0.7692,-488.71
BT-20251202165141-0027,2025-04-15T04:00:00+00:00,SPY,BUY,long,18.5054,537.61,9948.70,macd_strategy,backtest,macd_bullish_crossover,-12.1221,-12.8483,above,,BUY: MACD bullish crossover. MACD (-12.1221) crossed above Signal line (-12.8483). Histogram: 0.7262,
BT-20251202165141-0028,2025-04-21T04:00:00+00:00,SPY,SELL,long,18.5054,513.88,9509.57,macd_strategy,backtest,macd_bearish_crossover,-12.6358,-12.5655,below,,SELL: MACD bearish crossover. MACD (-12.6358) crossed below Signal line (-12.5655). Histogram: -0.07,-444.11
BT-20251202165141-0029,2025-04-22T04:00:00+00:00,SPY,BUY,long,18.7802,527.25,9901.87,macd_strategy,backtest,macd_bullish_crossover,-11.9810,-12.4486,above,,BUY: MACD bullish crossover. MACD (-11.9810) crossed above Signal line (-12.4486). Histogram: 0.4676,
BT-20251202165141-0030,2025-05-28T04:00:00+00:00,SPY,SELL,long,18.7802,587.73,11037.70,macd_strategy,backtest,macd_bearish_crossover,9.6318,9.6395,below,,SELL: MACD bearish crossover. MACD (9.6318) crossed below Signal line (9.6395). Histogram: -0.0077. ,1130.88
BT-20251202165141-0031,2025-06-10T04:00:00+00:00,SPY,BUY,long,16.6020,603.08,10012.31,macd_strategy,backtest,macd_bullish_crossover,9.1348,9.1320,above,,BUY: MACD bullish crossover. MACD (9.1348) crossed above Signal line (9.1320). Histogram: 0.0028. Mo,
BT-20251202165141-0032,2025-06-11T04:00:00+00:00,SPY,SELL,long,16.6020,601.36,9983.76,macd_strategy,backtest,macd_bearish_crossover,9.0404,9.1137,below,,SELL: MACD bearish crossover. MACD (9.0404) crossed below Signal line (9.1137). Histogram: -0.0732. ,-33.56
BT-20251202165141-0033,2025-06-27T04:00:00+00:00,SPY,BUY,long,16.2730,614.91,10006.46,macd_strategy,backtest,macd_bullish_crossover,7.5255,7.2109,above,,BUY: MACD bullish crossover. MACD (7.5255) crossed above Signal line (7.2109). Histogram: 0.3146. Mo,
BT-20251202165141-0034,2025-07-15T04:00:00+00:00,SPY,SELL,long,16.2730,622.14,10124.11,macd_strategy,backtest,macd_bearish_crossover,8.5406,8.8384,below,,SELL: MACD bearish crossover. MACD (8.5406) crossed below Signal line (8.8384). Histogram: -0.2978. ,112.65
BT-20251202165141-0035,2025-07-25T04:00:00+00:00,SPY,BUY,long,15.7200,637.10,10015.21,macd_strategy,backtest,macd_bullish_crossover,8.3096,8.2386,above,,BUY: MACD bullish crossover. MACD (8.3096) crossed above Signal line (8.2386). Histogram: 0.0710. Mo,
BT-20251202165141-0036,2025-07-29T04:00:00+00:00,SPY,SELL,long,15.7200,635.26,9986.28,macd_strategy,backtest,macd_bearish_crossover,8.1529,8.2393,below,,SELL: MACD bearish crossover. MACD (8.1529) crossed below Signal line (8.2393). Histogram: -0.0864. ,-33.93
BT-20251202165141-0037,2025-08-13T04:00:00+00:00,SPY,BUY,long,15.5210,644.89,10009.31,macd_strategy,backtest,macd_bullish_crossover,5.8281,5.6297,above,,BUY: MACD bullish crossover. MACD (5.8281) crossed above Signal line (5.6297). Histogram: 0.1983. Mo,
BT-20251202165141-0038,2025-08-19T04:00:00+00:00,SPY,SELL,long,15.5210,639.81,9930.47,macd_strategy,backtest,macd_bearish_crossover,5.7902,5.8741,below,,SELL: MACD bearish crossover. MACD (5.7902) crossed below Signal line (5.8741). Histogram: -0.0839. ,-83.85
BT-20251202165141-0039,2025-08-28T04:00:00+00:00,SPY,BUY,long,15.4078,648.92,9998.44,macd_strategy,backtest,macd_bullish_crossover,5.1452,5.1288,above,,BUY: MACD bullish crossover. MACD (5.1452) crossed above Signal line (5.1288). Histogram: 0.0164. Mo,
BT-20251202165141-0040,2025-08-29T04:00:00+00:00,SPY,SELL,long,15.4078,645.05,9938.81,macd_strategy,backtest,macd_bearish_crossover,4.9494,5.0929,below,,SELL: MACD bearish crossover. MACD (4.9494) crossed below Signal line (5.0929). Histogram: -0.1436. ,-64.63
BT-20251202165141-0041,2025-09-10T04:00:00+00:00,SPY,BUY,long,15.3164,652.21,9989.48,macd_strategy,backtest,macd_bullish_crossover,4.6035,4.5393,above,,BUY: MACD bullish crossover. MACD (4.6035) crossed above Signal line (4.5393). Histogram: 0.0642. Mo,
BT-20251202165141-0042,2025-09-25T04:00:00+00:00,SPY,SELL,long,15.3164,658.05,10078.93,macd_strategy,backtest,macd_bearish_crossover,5.9677,6.2300,below,,SELL: MACD bearish crossover. MACD (5.9677) crossed below Signal line (6.2300). Histogram: -0.2623. ,84.45
BT-20251202165141-0043,2025-10-02T04:00:00+00:00,SPY,BUY,long,14.9359,669.22,9995.42,macd_strategy,backtest,macd_bullish_crossover,6.0209,5.9728,above,,BUY: MACD bullish crossover. MACD (6.0209) crossed above Signal line (5.9728). Histogram: 0.0481. Mo,
BT-20251202165141-0044,2025-10-09T04:00:00+00:00,SPY,SELL,long,14.9359,671.16,10024.40,macd_strategy,backtest,macd_bearish_crossover,6.0413,6.0552,below,,SELL: MACD bearish crossover. MACD (6.0413) crossed below Signal line (6.0552). Histogram: -0.0139. ,23.98
BT-20251202165141-0045,2025-10-24T04:00:00+00:00,SPY,BUY,long,14.7587,677.25,9995.32,macd_strategy,backtest,macd_bullish_crossover,3.7878,3.4822,above,,BUY: MACD bullish crossover. MACD (3.7878) crossed above Signal line (3.4822). Histogram: 0.3056. Mo,
BT-20251202165141-0046,2025-11-05T05:00:00+00:00,SPY,SELL,long,14.7587,677.58,10000.19,macd_strategy,backtest,macd_bearish_crossover,5.1116,5.3590,below,,SELL: MACD bearish crossover. MACD (5.1116) crossed below Signal line (5.3590). Histogram: -0.2475. ,-0.13
BT-20251202165141-0047,2025-11-28T05:00:00+00:00,SPY,BUY,long,14.6224,683.39,9992.80,macd_strategy,backtest,macd_bullish_crossover,0.5974,-0.2189,above,,BUY: MACD bullish crossover. MACD (0.5974) crossed above Signal line (-0.2189). Histogram: 0.8163. M,
BT-20251202165141-0048,2025-12-01T05:00:00+00:00,SPY,SELL,long,14.6224,680.27,9947.18,macd_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,-50.62
